
Wed,Jan, 4,12:49:51,2023,  7.0, 90.0, 994.0
Wed,Jan, 4,12:49:53,2023,  4.0,  7.0, 978.0
Wed,Jan, 4,12:49:55,2023, 38.0, 21.0,1000.0
Wed,Jan, 4,12:49:57,2023, -3.0, 94.0,1009.0
Wed,Jan, 4,12:49:59,2023, 48.0, 66.0, 996.0
Wed,Jan, 4,12:50:01,2023,  5.0, 88.0, 990.0
Wed,Jan, 4,12:50:03,2023, 37.0,  8.0,1014.0
Wed,Jan, 4,12:50:19,2023, 23.0, 52.0, 999.0
Wed,Jan, 4,12:50:21,2023, 16.0, 51.0, 995.0
Wed,Jan, 4,12:50:23,2023, -6.0, 63.0,1013.0
Wed,Jan, 4,12:50:25,2023, -6.0, 57.0,1015.0
Wed,Jan, 4,12:51:23,2023, 23.0, 33.0,1015.0
Wed,Jan, 4,12:51:25,2023, 41.0, 93.0, 998.0
Wed,Jan, 4,12:51:27,2023, 28.0, 63.0, 983.0
Wed,Jan, 4,12:51:29,2023, -3.0, 71.0, 977.0
Wed,Jan, 4,12:51:31,2023, 28.0, 91.0, 988.0
Wed,Jan, 4,13:39:07,2023, 27.0, 31.1,1004.0
Wed,Jan, 4,13:39:09,2023, 25.3, 31.3,1003.9
Wed,Jan, 4,13:39:11,2023, 25.8, 31.5,1004.0
Wed,Jan, 4,13:39:13,2023, 24.2, 31.9,1003.9
Wed,Jan, 4,13:39:15,2023, 25.0, 31.3,1004.0
Wed,Jan, 4,13:39:17,2023, 24.6, 31.1,1004.0
Wed,Jan, 4,13:39:19,2023, 24.5, 31.3,1004.0
Wed,Jan, 4,13:40:43,2023, 23.8, 25.0,1004.0
Wed,Jan, 4,13:40:45,2023, 21.1, 30.0,1004.0
Wed,Jan, 4,13:40:47,2023, 20.3, 34.0,1004.0
Wed,Jan, 4,13:40:49,2023, 18.9, 38.1,1004.0
Wed,Jan, 4,13:40:51,2023, 19.6, 40.3,1004.0
Wed,Jan, 4,13:40:53,2023, 19.8, 42.9,1004.0
Wed,Jan, 4,13:40:55,2023, 17.8, 58.3,1004.0
Wed,Jan, 4,13:40:57,2023, 21.0, 56.8,1004.0
Wed,Jan, 4,13:40:59,2023, 20.8, 55.1,1004.0
Wed,Jan, 4,13:41:01,2023, 21.5, 54.2,1004.0
Wed,Jan, 4,13:41:03,2023, 21.4, 52.6,1004.0
Wed,Jan, 4,13:41:05,2023, 21.8, 49.6,1003.9
Wed,Jan, 4,13:41:07,2023, 21.1, 47.5,1003.9
Wed,Jan, 4,13:41:09,2023, 21.1, 45.6,1003.9
Wed,Jan, 4,13:41:11,2023, 20.7, 44.4,1003.9
Wed,Jan, 4,13:41:13,2023, 21.6, 42.2,1003.9
Wed,Jan, 4,13:41:15,2023, 20.4, 41.2,1003.9
Wed,Jan, 4,13:41:17,2023, 21.2, 40.4,1003.9
Wed,Jan, 4,13:41:34,2023, 23.9, 35.5,1003.9
Wed,Jan, 4,13:41:36,2023, 23.1, 35.8,1003.9
Wed,Jan, 4,13:41:38,2023, 22.8, 36.8,1004.0
Wed,Jan, 4,13:41:40,2023, 22.4, 37.8,1004.0
Wed,Jan, 4,13:41:42,2023, 22.5, 39.1,1004.0
Wed,Jan, 4,13:41:44,2023, 22.9, 39.6,1004.0
Wed,Jan, 4,13:41:46,2023, 22.2, 40.7,1004.0
Wed,Jan, 4,13:41:48,2023, 22.2, 41.1,1004.0
Wed,Jan, 4,13:41:50,2023, 21.8, 41.6,1004.0
Wed,Jan, 4,13:42:40,2023, 23.9, 37.2,1004.0
Wed,Jan, 4,13:42:42,2023, 23.3, 35.9,1003.9
Wed,Jan, 4,13:42:44,2023, 22.1, 36.4,1004.0
Wed,Jan, 4,13:42:46,2023, 22.9, 36.2,1004.0
Wed,Jan, 4,13:42:48,2023, 23.0, 35.9,1003.9
Wed,Jan, 4,13:42:50,2023, 22.6, 35.6,1004.0
Wed,Jan, 4,13:42:52,2023, 22.0, 35.9,1004.0
Wed,Jan, 4,13:46:26,2023, 26.2, 33.5,1004.1
Wed,Jan, 4,13:46:28,2023, 25.0, 33.5,1004.0
Wed,Jan, 4,13:46:30,2023, 23.4, 33.2,1004.0
Wed,Jan, 4,13:46:32,2023, 24.7, 33.4,1004.0
Wed,Jan, 4,13:46:34,2023, 22.7, 35.2,1004.1
Wed,Jan, 4,13:46:36,2023, 22.1, 37.4,1004.1
Wed,Jan, 4,13:46:38,2023, 21.6, 39.2,1004.1
Wed,Jan, 4,13:46:40,2023, 21.3, 41.3,1004.1
Wed,Jan, 4,13:46:42,2023, 21.0, 42.1,1004.1
Wed,Jan, 4,13:46:44,2023, 21.2, 43.5,1004.1
Wed,Jan, 4,13:46:46,2023, 21.7, 44.4,1004.1
Wed,Jan, 4,13:46:48,2023, 20.2, 43.6,1004.0
Wed,Jan, 4,13:46:50,2023, 20.6, 42.3,1004.0
Wed,Jan, 4,13:46:52,2023, 19.9, 41.2,1004.0
Wed,Jan, 4,13:46:54,2023, 19.7, 40.3,1004.0
Wed,Jan, 4,13:46:56,2023, 21.1, 39.5,1004.0
Wed,Jan, 4,13:46:58,2023, 21.3, 38.9,1004.0
Wed,Jan, 4,13:47:00,2023, 21.1, 38.5,1004.0
Wed,Jan, 4,13:47:02,2023, 20.9, 37.8,1004.0
Wed,Jan, 4,13:47:04,2023, 21.1, 37.7,1004.0
Wed,Jan, 4,13:47:06,2023, 19.4, 37.5,1004.0
Wed,Jan, 4,13:47:08,2023, 19.4, 37.2,1004.0
Wed,Jan, 4,13:47:10,2023, 19.4, 36.5,1004.0
Wed,Jan, 4,13:47:12,2023, 18.6, 37.1,1004.0
Wed,Jan, 4,13:47:14,2023, 19.2, 36.8,1004.0
Wed,Jan, 4,13:47:16,2023, 19.9, 37.1,1004.0
Wed,Jan, 4,13:47:18,2023, 19.2, 37.2,1004.0
Wed,Jan, 4,13:47:20,2023, 20.0, 38.4,1004.1
Wed,Jan, 4,13:47:22,2023, 19.7, 38.5,1004.0
Wed,Jan, 4,13:47:24,2023, 20.2, 38.3,1004.0
Wed,Jan, 4,13:47:26,2023, 19.5, 38.0,1004.0
Wed,Jan, 4,13:47:28,2023, 20.0, 37.8,1004.0
Wed,Jan, 4,13:47:30,2023, 20.5, 38.3,1004.0
Wed,Jan, 4,13:47:32,2023, 20.2, 40.5,1004.1
Wed,Jan, 4,13:47:34,2023, 20.4, 42.0,1004.1
Wed,Jan, 4,13:47:36,2023, 20.0, 44.2,1004.1
Wed,Jan, 4,13:47:38,2023, 20.5, 45.8,1004.1
Wed,Jan, 4,13:47:40,2023, 20.1, 45.7,1004.1
Wed,Jan, 4,13:47:42,2023, 20.7, 45.7,1004.1
Wed,Jan, 4,13:47:44,2023, 20.3, 47.2,1004.1
Wed,Jan, 4,13:47:46,2023, 20.9, 48.7,1004.1
Wed,Jan, 4,13:47:48,2023, 20.6, 50.6,1004.1
Wed,Jan, 4,13:47:50,2023, 20.9, 50.8,1004.1
Wed,Jan, 4,13:47:52,2023, 22.3, 52.1,1004.2
Wed,Jan, 4,13:47:54,2023, 21.5, 53.5,1004.2
Wed,Jan, 4,13:47:56,2023, 21.1, 54.2,1004.2
Wed,Jan, 4,13:47:58,2023, 21.3, 53.9,1004.1
Wed,Jan, 4,13:48:00,2023, 21.3, 53.6,1004.1
Wed,Jan, 4,13:48:02,2023, 21.3, 54.6,1004.2
Wed,Jan, 4,13:48:04,2023, 21.7, 54.2,1004.1
Wed,Jan, 4,13:48:06,2023, 20.9, 52.3,1004.1
Wed,Jan, 4,13:48:08,2023, 21.3, 50.4,1004.0
Wed,Jan, 4,13:48:10,2023, 21.0, 48.0,1004.0
Wed,Jan, 4,13:48:12,2023, 21.5, 46.6,1004.0
Wed,Jan, 4,13:48:14,2023, 21.1, 45.5,1004.0
Wed,Jan, 4,13:48:16,2023, 20.7, 44.3,1004.0
Wed,Jan, 4,13:48:18,2023, 21.5, 43.1,1004.0
Wed,Jan, 4,13:48:20,2023, 21.2, 42.3,1004.1
Wed,Jan, 4,13:48:22,2023, 21.2, 41.5,1004.1
Wed,Jan, 4,13:48:24,2023, 22.2, 42.1,1004.1
Wed,Jan, 4,13:48:26,2023, 21.3, 41.3,1004.0
Wed,Jan, 4,13:48:28,2023, 20.8, 40.4,1004.0
Wed,Jan, 4,13:48:30,2023, 20.5, 39.9,1004.1
Wed,Jan, 4,13:48:32,2023, 19.6, 39.3,1004.0
Wed,Jan, 4,13:48:34,2023, 19.6, 39.0,1004.1
Wed,Jan, 4,13:48:36,2023, 19.1, 39.0,1004.0
Wed,Jan, 4,13:48:38,2023, 18.9, 38.7,1004.0
Wed,Jan, 4,13:48:40,2023, 17.7, 38.7,1004.0
Wed,Jan, 4,13:48:42,2023, 18.6, 38.7,1004.0
Wed,Jan, 4,13:48:44,2023, 17.6, 38.6,1004.0
Wed,Jan, 4,13:48:46,2023, 17.9, 38.8,1004.0
Wed,Jan, 4,13:48:48,2023, 17.4, 38.8,1004.0
Wed,Jan, 4,13:48:50,2023, 17.6, 38.8,1003.9
Wed,Jan, 4,13:48:52,2023, 16.8, 38.9,1003.9
Wed,Jan, 4,13:48:54,2023, 16.9, 39.0,1003.9
Wed,Jan, 4,13:48:56,2023, 16.2, 39.1,1004.0
Wed,Jan, 4,13:48:58,2023, 17.2, 39.2,1003.9
Wed,Jan, 4,13:49:00,2023, 16.3, 39.3,1003.9
Wed,Jan, 4,13:49:02,2023, 16.5, 39.7,1003.9
Wed,Jan, 4,13:49:04,2023, 17.1, 39.8,1003.9
Wed,Jan, 4,13:49:06,2023, 16.5, 39.4,1003.9
Wed,Jan, 4,13:49:13,2023, 18.9, 39.4,1003.9
Wed,Jan, 4,13:49:15,2023, 17.8, 39.7,1003.9
Wed,Jan, 4,13:49:17,2023, 17.9, 39.6,1003.9
Wed,Jan, 4,13:49:19,2023, 18.9, 39.7,1003.9
Wed,Jan, 4,13:52:43,2023, 19.2, 53.5,1004.3
Wed,Jan, 4,13:52:45,2023, 18.4, 52.9,1004.3
Wed,Jan, 4,13:52:47,2023, 18.1, 53.2,1004.4
Wed,Jan, 4,13:52:49,2023, 17.8, 53.0,1004.3
Wed,Jan, 4,13:52:51,2023, 16.6, 53.1,1004.3
Wed,Jan, 4,13:52:53,2023, 17.9, 53.0,1004.3
Wed,Jan, 4,13:52:55,2023, 16.8, 52.6,1004.3
Wed,Jan, 4,13:52:57,2023, 17.6, 52.6,1004.3
Wed,Jan, 4,13:52:59,2023, 16.9, 52.7,1004.4
Wed,Jan, 4,13:53:01,2023, 16.2, 52.4,1004.3
Wed,Jan, 4,13:53:03,2023, 15.8, 52.4,1004.4
Wed,Jan, 4,13:53:05,2023, 16.7, 52.3,1004.3
Wed,Jan, 4,13:53:07,2023, 16.8, 52.4,1004.3
Wed,Jan, 4,13:53:09,2023, 16.4, 52.3,1004.4
Wed,Jan, 4,13:53:11,2023, 16.4, 53.0,1004.4
Wed,Jan, 4,13:53:13,2023, 17.0, 52.8,1004.3
Wed,Jan, 4,13:53:15,2023, 16.2, 52.8,1004.4
Wed,Jan, 4,13:53:17,2023, 16.3, 52.4,1004.4
Wed,Jan, 4,13:53:19,2023, 16.0, 52.2,1004.4
Wed,Jan, 4,13:53:21,2023, 15.7, 52.6,1004.4
Wed,Jan, 4,13:53:23,2023, 16.9, 52.0,1004.4
Wed,Jan, 4,13:53:25,2023, 16.6, 52.1,1004.4
Wed,Jan, 4,13:53:27,2023, 16.3, 52.3,1004.4
Wed,Jan, 4,13:53:29,2023, 16.8, 51.8,1004.4
Wed,Jan, 4,13:53:31,2023, 16.4, 51.8,1004.3
Wed,Jan, 4,14:30:22,2023, 27.9, 34.6,1003.5
Wed,Jan, 4,14:30:24,2023, 25.1, 34.3,1003.5
Wed,Jan, 4,14:30:26,2023, 25.1, 34.7,1003.5
Wed,Jan, 4,14:30:28,2023, 25.5, 34.6,1003.5
Wed,Jan, 4,14:30:30,2023, 24.7, 34.5,1003.5
Wed,Jan, 4,14:30:32,2023, 24.3, 34.5,1003.5
Wed,Jan, 4,14:45:16,2023, 18.3, 49.0,1004.9
Wed,Jan, 4,14:45:18,2023, 16.7, 49.0,1004.9
Wed,Jan, 4,14:45:20,2023, 16.4, 48.8,1004.9
